Category,CommunityName,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
Break & Enter - Other Premises,ELBOW PARK,,,1,,2,1,,1,1,,,2
Break & Enter - Other Premises,ELBOYA,,,,,1,,3,1,,,,
Break & Enter - Other Premises,ERIN WOODS,1,1,,,1,1,1,,1,1,,4
Break & Enter - Other Premises,ERLTON,,,,,,1,,1,,,,
Break & Enter - Other Premises,EVANSTON,1,,1,1,,,,1,,,,
Break & Enter - Other Premises,EVERGREEN,,,1,,,,1,,,,1,
Break & Enter - Other Premises,FAIRVIEW,,,1,,,3,1,2,,,1,
Break & Enter - Other Premises,FAIRVIEW INDUSTRIAL,,,,,,,,,,,,
Break & Enter - Other Premises,FALCONRIDGE,3,4,,,2,1,3,5,,5,,2
Break & Enter - Other Premises,FISH CREEK PARK,,,,,,,,,,,,
Break & Enter - Other Premises,FOOTHILLS,,,,,,,,,,,,
Break & Enter - Other Premises,FOREST HEIGHTS,,,1,2,3,2,1,4,,1,,1
Break & Enter - Other Premises,FOREST LAWN,2,1,1,2,1,4,3,2,2,,1,1
Break & Enter - Other Premises,FOREST LAWN INDUSTRIAL,,,,,,,,,,1,,
Break & Enter - Other Premises,FRANKLIN,,,,,,,,,,,,
Break & Enter - Other Premises,GARRISON GREEN,,,,,,,,,1,,1,
Break & Enter - Other Premises,GARRISON WOODS,,,,1,2,,,1,,,,
Break & Enter - Other Premises,GLACIER RIDGE,,,,,,,,,,,1,
Break & Enter - Other Premises,GLAMORGAN,1,,,,2,1,1,1,3,1,,
Break & Enter - Other Premises,GLENBROOK,,,1,1,1,,1,1,,,1,1
Break & Enter - Other Premises,GLENDALE,,,,,2,2,2,,,1,,3
Break & Enter - Other Premises,GLENDEER BUSINESS PARK,,,,,,,,,,,,
Break & Enter - Other Premises,GLENMORE PARK,,,,,,,,,,,,
Break & Enter - Other Premises,GOLDEN TRIANGLE,1,,,,,,,,,,,
Break & Enter - Other Premises,GREAT PLAINS,,,,,,,,1,,,,
Break & Enter - Other Premises,GREENVIEW,,1,,1,,1,1,1,,,1,
Break & Enter - Other Premises,GREENVIEW INDUSTRIAL PARK,1,1,,,,,,,,,,
Break & Enter - Other Premises,GREENWOOD/GREENBRIAR,,,,,,,,,,,,
Break & Enter - Other Premises,HAMPTONS,,,,,,,,,,,,
Break & Enter - Other Premises,HARVEST HILLS,1,,,,,,,,1,,,
Break & Enter - Other Premises,HASKAYNE,,,,,,,,,,,,
Break & Enter - Other Premises,HAWKWOOD,,,,,,,,,,,,
Break & Enter - Other Premises,HAYSBORO,,3,,3,,4,2,3,1,1,,
Break & Enter - Other Premises,HIDDEN VALLEY,1,,,1,,,,1,1,,,
Break & Enter - Other Premises,HIGHFIELD,,,,,,,,1,,,,
Break & Enter - Other Premises,HIGHLAND PARK,,,1,2,1,,1,2,2,1,2,
Break & Enter - Other Premises,HIGHWOOD,,,,,1,,,2,,,,
Break & Enter - Other Premises,HILLHURST,3,1,,1,,2,1,3,,,3,2
Break & Enter - Other Premises,HOMESTEAD,,,,,,,,,,,,
Break & Enter - Other Premises,HORIZON,,,,,,,,,,,,
Break & Enter - Other Premises,HOTCHKISS,,,,,,,,,,,,
Break & Enter - Other Premises,HOUNSFIELD HEIGHTS/BRIAR HILL,,2,,1,,,1,1,1,,1,
Break & Enter - Other Premises,HUNTINGTON HILLS,,,,4,2,1,1,2,1,1,,3
Break & Enter - Other Premises,INGLEWOOD,1,2,2,1,1,2,1,4,2,,1,1
Break & Enter - Other Premises,KELVIN GROVE,2,,1,,1,,,1,,,,
Break & Enter - Other Premises,KEYSTONE HILLS,,,,,,,,,,,,
Break & Enter - Other Premises,KILLARNEY/GLENGARRY,2,,2,,4,2,1,3,2,2,2,3
Break & Enter - Other Premises,KINCORA,,,,,,,,,,,,
Break & Enter - Other Premises,KINGSLAND,,,2,,,5,3,3,,,3,
Break & Enter - Other Premises,LAKE BONAVISTA,,,,1,,1,,4,,3,,1
Break & Enter - Other Premises,LAKEVIEW,,,,,1,,,,,2,,
Break & Enter - Other Premises,LEGACY,,,,,2,,,,,,,
Break & Enter - Other Premises,LINCOLN PARK,,,,,,,,,,,,
Break & Enter - Other Premises,LIVINGSTON,,,,,,,,,,,,
Break & Enter - Other Premises,LOWER MOUNT ROYAL,,,,1,,1,,,,,,
Break & Enter - Other Premises,MACEWAN GLEN,,,,,,,,1,,,,
Break & Enter - Other Premises,MAHOGANY,,,,,,,,,,2,,
Break & Enter - Other Premises,MANCHESTER,,,,,,,,,,1,1,
Break & Enter - Other Premises,MANCHESTER INDUSTRIAL,,,,,,,,,,,2,
Break & Enter - Other Premises,MAPLE RIDGE,,,,1,,,1,3,,,,
Break & Enter - Other Premises,MARLBOROUGH,,,,2,4,4,1,5,,6,7,2
Break & Enter - Other Premises,MARLBOROUGH PARK,,,1,2,1,,1,1,,,,1
Break & Enter - Other Premises,MARTINDALE,,,,7,2,2,2,2,7,5,2,1
Break & Enter - Other Premises,MAYFAIR,,,,,,,,,,,,
Break & Enter - Other Premises,MAYLAND,,,,,,,,,1,,,
Break & Enter - Other Premises,MAYLAND HEIGHTS,1,3,,1,1,,,3,2,1,,1
Break & Enter - Other Premises,MCCALL,,,,,,1,,,,,,
Break & Enter - Other Premises,MCKENZIE LAKE,,,1,,,,,,,,1,1
Break & Enter - Other Premises,MCKENZIE TOWNE,3,,,,4,1,,1,1,,,1
Break & Enter - Other Premises,MEADOWLARK PARK,,,,,,,,,1,,1,
Break & Enter - Other Premises,MEDICINE HILL,,,,,,,,,,,,
Break & Enter - Other Premises,MERIDIAN,,,1,,,,,,,,,
Break & Enter - Other Premises,MIDNAPORE,,,,,,,,,1,,,
Break & Enter - Other Premises,MILLRISE,,,1,,,,,2,,,,
Break & Enter - Other Premises,MISSION,,,,,,1,1,1,,,,
Break & Enter - Other Premises,MONTEREY PARK,,,,,,1,,,,,1,1
Break & Enter - Other Premises,MONTGOMERY,1,2,4,,1,3,3,,2,2,,2
Break & Enter - Other Premises,MOUNT PLEASANT,1,,2,3,3,3,4,8,2,1,1,
Break & Enter - Other Premises,NEW BRIGHTON,,,,,,,,,,,1,
Break & Enter - Other Premises,NOLAN HILL,,,,,,1,,,,,,1
Break & Enter - Other Premises,NORTH AIRWAYS,,,,,,,,,,,,
Break & Enter - Other Premises,NORTH GLENMORE PARK,,,,,,,,,,,1,
Break & Enter - Other Premises,NORTH HAVEN,1,,,,,,,,1,,,1
Break & Enter - Other Premises,NORTH HAVEN UPPER,,,,,,,,,,,,
Break & Enter - Other Premises,NOSE HILL PARK,,,,,,,,,,,,
Break & Enter - Other Premises,OAKRIDGE,,,,,,,,,,,,
Break & Enter - Other Premises,OGDEN,,,1,1,,,,1,,,,
Break & Enter - Other Premises,OGDEN SHOPS,,,,,,,,,,,,
Break & Enter - Other Premises,PALLISER,,,,,,,,,,,1,
Break & Enter - Other Premises,PANORAMA HILLS,,,,1,,,,,,,,
Break & Enter - Other Premises,PARKDALE,,1,,,,,1,,,,,
Break & Enter - Other Premises,PARKHILL,,,,,,1,,3,,1,,2
Break & Enter - Other Premises,PARKLAND,2,,,,,,,,,,2,1
Break & Enter - Other Premises,PATTERSON,,,,,,,,,,,,
Break & Enter - Other Premises,PEGASUS,,,,,,,,,,,,
Break & Enter - Other Premises,PENBROOKE MEADOWS,2,2,1,1,1,,,1,2,,5,
Break & Enter - Other Premises,PINE CREEK,,,,,,,,,,,,
Break & Enter - Other Premises,PINERIDGE,,3,2,,,,1,,1,1,3,2
Break & Enter - Other Premises,POINT MCKAY,,,,,,,,,,,,
Break & Enter - Other Premises,PUMP HILL,,,,,,,,,,,,
Break & Enter - Other Premises,QUEENS PARK VILLAGE,,,,,,,,,,,,
Break & Enter - Other Premises,QUEENSLAND,,1,,,,,,,,,,
Break & Enter - Other Premises,RAMSAY,1,,,,,1,,1,,,,1
Break & Enter - Other Premises,RANCHLANDS,,,,,1,,2,,,,,1
Break & Enter - Other Premises,RANGEVIEW,,,,,,,,,,,,
Break & Enter - Other Premises,RED CARPET,,,,,,,,,,,,
Break & Enter - Other Premises,REDSTONE,,,,,,,,,,,1,
Break & Enter - Other Premises,RENFREW,3,3,2,6,1,5,3,2,,2,1,2
Break & Enter - Other Premises,RICHMOND,2,,1,2,3,,,4,1,2,1,1
Break & Enter - Other Premises,RIDEAU PARK,,,,,,,,,,,,
Break & Enter - Other Premises,RIVERBEND,,,,,,,,,,,,1
Break & Enter - Other Premises,ROCKY RIDGE,2,,,,,,,,,,,
Break & Enter - Other Premises,ROSEDALE,2,2,1,,1,1,2,3,,,,
Break & Enter - Other Premises,ROSEMONT,,,,1,,,1,,,,,1
Break & Enter - Other Premises,ROSSCARROCK,,,,1,1,1,2,,,,,1
Break & Enter - Other Premises,ROXBORO,1,,,,,,,,,,,
Break & Enter - Other Premises,ROYAL OAK,,,,,1,,,,,,1,
Break & Enter - Other Premises,ROYAL VISTA,,,,,,,,,,,,
Break & Enter - Other Premises,RUNDLE,2,2,,3,2,2,2,1,1,,,2
Break & Enter - Other Premises,RUTLAND PARK,1,,,,,,1,,,,,
Break & Enter - Other Premises,SADDLE RIDGE,1,,,,,,2,1,3,,2,
Break & Enter - Other Premises,SADDLE RIDGE INDUSTRIAL,,,,,,,,1,,,,
Break & Enter - Other Premises,SAGE HILL,,,,,,,,,,,,
Break & Enter - Other Premises,SANDSTONE VALLEY,,,,,,,,,,,,
Break & Enter - Other Premises,SCARBORO,1,,,,,,2,,1,,,
Break & Enter - Other Premises,SCENIC ACRES,,,,,,,1,2,,,1,
Break & Enter - Other Premises,SECTION 23,,,,,,,,,,,,
Break & Enter - Other Premises,SETON,,,,,,1,,1,,,,1
Break & Enter - Other Premises,SHAGANAPPI,1,,1,,,1,,1,,,1,1
Break & Enter - Other Premises,SHAWNEE SLOPES,,,,,,,,,,,,
Break & Enter - Other Premises,SHAWNESSY,,1,,1,,,,,,,8,
Break & Enter - Other Premises,SHEPARD INDUSTRIAL,,1,,,,,,,,,,
Break & Enter - Other Premises,SHERWOOD,,,,,,,,1,,,,
Break & Enter - Other Premises,SIGNAL HILL,,,,,,,2,,,,,1
Break & Enter - Other Premises,SILVER SPRINGS,1,1,,,1,,1,1,,1,1,
Break & Enter - Other Premises,SILVERADO,,,,1,,,,,,,,
Break & Enter - Other Premises,SKYLINE EAST,,,,,,,,,,,,
Break & Enter - Other Premises,SKYLINE WEST,,,,,,,,,,,,
Break & Enter - Other Premises,SKYVIEW RANCH,1,,,,,,1,,,,2,2
Break & Enter - Other Premises,SOMERSET,1,,,1,,1,,,,,2,
Break & Enter - Other Premises,SOUTH AIRWAYS,,,,,,,,,,1,,
Break & Enter - Other Premises,SOUTH CALGARY,1,,1,4,8,4,1,2,1,2,2,1
Break & Enter - Other Premises,SOUTH FOOTHILLS,,,,,,,,,,,,
Break & Enter - Other Premises,SOUTHVIEW,,,,,,,,3,,,,1
Break & Enter - Other Premises,SOUTHWOOD,2,2,,,2,1,1,,1,,3,2
Break & Enter - Other Premises,SPRINGBANK HILL,,,,,,1,,,,,,
Break & Enter - Other Premises,SPRUCE CLIFF,,,,,,,6,,1,,,3
Break & Enter - Other Premises,ST. ANDREWS HEIGHTS,,1,,,1,1,1,1,,,1,
Break & Enter - Other Premises,STARFIELD,1,,,,,,,,,,,
Break & Enter - Other Premises,STONEGATE LANDING,,,,,,,,,,,,
Break & Enter - Other Premises,STONEY 1,,,,,,,,,,,,
Break & Enter - Other Premises,STONEY 2,,,,,,,,1,,,,
Break & Enter - Other Premises,STONEY 3,,,,,,,,,,,,
Break & Enter - Other Premises,STONEY 4,,,,,,,,,,,,
Break & Enter - Other Premises,STRATHCONA PARK,,,,,,,,,,,1,
Break & Enter - Other Premises,SUNALTA,1,,1,,,,2,1,2,,3,2
Break & Enter - Other Premises,SUNDANCE,,,,,,,,1,,,,
Break & Enter - Other Premises,SUNNYSIDE,3,2,1,,2,,1,2,1,1,2,
Break & Enter - Other Premises,SUNRIDGE,,,,,,,,,,,,
Break & Enter - Other Premises,SYMONS VALLEY RANCH,,,,,,,,,,,,
Break & Enter - Other Premises,TARADALE,1,,,,,,2,,1,,2,
Break & Enter - Other Premises,TEMPLE,2,,,,1,1,,1,1,2,3,
Break & Enter - Other Premises,THORNCLIFFE,1,,1,,2,3,1,1,,2,1,1
Break & Enter - Other Premises,TUSCANY,,,1,,,,1,1,1,1,,1
Break & Enter - Other Premises,TUXEDO PARK,2,,5,10,3,2,1,,1,1,1,
Break & Enter - Other Premises,TWINHILLS,,,,,,,,,,,,
Break & Enter - Other Premises,UNIVERSITY DISTRICT,,,,,,,,,,,,
Break & Enter - Other Premises,UNIVERSITY HEIGHTS,,,,,,,1,,,1,,
Break & Enter - Other Premises,UNIVERSITY OF CALGARY,,,,,,,,,,,,
Break & Enter - Other Premises,UPPER MOUNT ROYAL,,,,1,4,1,,,1,,,2
Break & Enter - Other Premises,VALLEY RIDGE,,,,,,,,,,,,
Break & Enter - Other Premises,VALLEYFIELD,1,,,,,,,,,,,
Break & Enter - Other Premises,VARSITY,2,1,2,,,2,2,3,2,2,,
Break & Enter - Other Premises,VISTA HEIGHTS,,,,,,1,,1,,,,
Break & Enter - Other Premises,WALDEN,,,,1,,,1,,2,,1,
Break & Enter - Other Premises,WEST HILLHURST,1,3,2,2,,,3,3,3,,2,
Break & Enter - Other Premises,WEST SPRINGS,,,,,,,,,,,,
Break & Enter - Other Premises,WESTGATE,,,,1,1,,,,,,,
Break & Enter - Other Premises,WESTWINDS,,1,,,,,,,1,,,
Break & Enter - Other Premises,WHITEHORN,,,,,1,2,1,1,2,,,
Break & Enter - Other Premises,WILDWOOD,,,,1,1,,1,,,,,
Break & Enter - Other Premises,WILLOW PARK,1,,2,,1,3,4,2,2,,,
Break & Enter - Other Premises,WINDSOR PARK,,,2,1,,1,2,1,,1,2,2
Break & Enter - Other Premises,WINSTON HEIGHTS/MOUNTVIEW,2,,1,3,,,1,2,,,2,
Break & Enter - Other Premises,WOLF WILLOW,,,,,,,,,,,,
Break & Enter - Other Premises,WOODBINE,,,,,1,,,,,1,3,
Break & Enter - Other Premises,WOODLANDS,,1,,1,,,,,,,,
Break & Enter - Other Premises,YORKVILLE,,,,,,,,,,,,
Break & Enter - Other Premises,01B,,,,,,,,,,,,
Break & Enter - Other Premises,01F,,,,,,,,,,,,
Break & Enter - Other Premises,01I,,,,,,,,,,,,
Break & Enter - Other Premises,01K,,,,,,,,,,,,
Break & Enter - Other Premises,02B,,,,,,,,,,,,
Break & Enter - Other Premises,02C,,,,,,,,,,,,
Break & Enter - Other Premises,02E,,,,,,,,,,,,
Break & Enter - Other Premises,02F,,,,,,,,,,,,
Break & Enter - Other Premises,02K,,,,,,,,,,,,
Break & Enter - Other Premises,02L,,,,,,,,,,,,
Break & Enter - Other Premises,03W,,,,,,,,,,,,
Break & Enter - Other Premises,05D,,,,,,,,,,,,
Break & Enter - Other Premises,05F,,,,,,,,,,,,
Break & Enter - Other Premises,05G,,,,,,,,,,,,
Break & Enter - Other Premises,06A,,,,,,,,,,,,
Break & Enter - Other Premises,06B,,,,,,,,,,,,
Break & Enter - Other Premises,06C,,,,,,,,,,,,
Break & Enter - Other Premises,09D,,,,,,,,,,,,
Break & Enter - Other Premises,09H,,,,,,,,,,,,
Break & Enter - Other Premises,09K,,,,,,,,,1,,,
Break & Enter - Other Premises,09O,,,,,,,,,,,,
Break & Enter - Other Premises,09P,,,,,,,,,,,,
Break & Enter - Other Premises,09Q,,,,,,,,,,,,
Break & Enter - Other Premises,10D,,,,,,,,,,,,
Break & Enter - Other Premises,10E,,,,,,,,,,,,
Break & Enter - Other Premises,12A,,,,,,,1,,,,,
Break & Enter - Other Premises,12B,,,,,,,,,,,,
Break & Enter - Other Premises,12C,,,,,,,,,,,,
Break & Enter - Other Premises,12I,,,,,,,,,,,,
Break & Enter - Other Premises,12J,,,,,,,,,,,,
Break & Enter - Other Premises,12K,,,,,,,,,,,,
Break & Enter - Other Premises,12L,,,,,,,,,,,,
Break & Enter - Other Premises,13A,,,,,,,,,,,,
Break & Enter - Other Premises,13C,,,,,,,,,,,,
Break & Enter - Other Premises,13E,,,,,,,,,,,,
Break & Enter - Other Premises,13F,,,,,,,,,,,,
Break & Enter - Other Premises,13G,,,,,,,,,,,,
Break & Enter - Other Premises,13H,,,,,,,,,,,,
Break & Enter - Other Premises,13M,,,,,,,,,,,,
Break & Enter - Other Premises,SCARBORO/ SUNALTA WEST,,,,,1,,,,,,,
Break & Enter - Other Premises,01H CRESTMONT,,,,,,,,,,,,
Break & Enter - Other Premises,01H,,,,,,,,,,,,
Break & Enter - Other Premises,LEWISBURG,,,,,,,,,,,,
Break & Enter - Other Premises,13J,,,,,,,,,,,,
Break & Enter - Other Premises,CORNERSTONE ,,1,1,1,,,,,,,,
,,,,,,,,,,,,,
Theft OF Vehicle,ABBEYDALE,2,,,1,3,3,,2,1,3,3,3
Theft OF Vehicle,ACADIA,3,2,3,1,3,5,3,3,4,4,1,3
Theft OF Vehicle,ALBERT PARK/RADISSON HEIGHTS,4,2,6,5,4,6,3,7,5,4,3,7
Theft OF Vehicle,ALPINE PARK,,,,,,,,,,,,
Theft OF Vehicle,ALTADORE,,1,,1,,2,1,,3,2,,1
Theft OF Vehicle,ALYTH/BONNYBROOK,1,2,,1,3,3,1,4,4,,,5
Theft OF Vehicle,AMBLETON,,,,,,,,,,,,
Theft OF Vehicle,APPLEWOOD PARK,3,,2,,2,1,,2,2,,2,2
Theft OF Vehicle,ARBOUR LAKE,3,3,2,4,4,3,,1,3,1,3,1
Theft OF Vehicle,ASPEN WOODS,1,,,,,,,1,1,,1,1
Theft OF Vehicle,AUBURN BAY,3,2,,2,2,1,3,,2,2,5,1
Theft OF Vehicle,AURORA BUSINESS PARK,,1,1,,,1,,1,1,1,1,
Theft OF Vehicle,BANFF TRAIL,3,3,4,4,,2,1,,2,3,1,
Theft OF Vehicle,BANKVIEW,1,,2,3,3,6,4,1,8,3,4,3
Theft OF Vehicle,BAYVIEW,,,,,,,,,,,,
Theft OF Vehicle,BEDDINGTON HEIGHTS,8,2,1,2,1,2,6,,1,1,5,5
Theft OF Vehicle,BEL-AIRE,,,,,,,,,,,,
Theft OF Vehicle,BELMONT,,,,,,,,,,,,
Theft OF Vehicle,BELTLINE,5,7,6,12,10,12,12,13,8,5,7,8
Theft OF Vehicle,BELVEDERE,3,2,1,1,1,2,2,1,2,2,2,3
Theft OF Vehicle,BONAVISTA DOWNS,,,,,,,,1,,,1,1
Theft OF Vehicle,BOWNESS,7,2,2,9,,7,5,3,8,2,3,5
Theft OF Vehicle,BRAESIDE,1,1,,1,5,3,1,1,,1,2,1
Theft OF Vehicle,BRENTWOOD,2,4,4,1,3,5,2,2,,1,5,1
Theft OF Vehicle,BRIDGELAND/RIVERSIDE,6,5,4,1,2,5,3,1,5,10,5,2
Theft OF Vehicle,BRIDLEWOOD,,,1,2,1,,,,1,1,2,
Theft OF Vehicle,BRITANNIA,,,,1,,,,1,,,,
Theft OF Vehicle,BURNS INDUSTRIAL,,1,1,1,1,2,1,,,,,1
Theft OF Vehicle,CALGARY INTERNATIONAL AIRPORT,8,6,11,1,7,8,12,6,8,7,6,7
Theft OF Vehicle,CAMBRIAN HEIGHTS,2,2,,1,1,1,,1,,,,
Theft OF Vehicle,CANADA OLYMPIC PARK,,,,,,,,,,,,
Theft OF Vehicle,CANYON MEADOWS,1,,1,,1,,1,1,1,,,1
Theft OF Vehicle,CAPITOL HILL,5,7,4,,1,2,2,1,3,,,3
Theft OF Vehicle,CARRINGTON,2,,2,,2,,,1,,1,1,
Theft OF Vehicle,CASTLERIDGE,4,1,1,5,4,1,5,2,3,3,6,1
Theft OF Vehicle,CEDARBRAE,,,,1,1,,1,,1,1,1,2
Theft OF Vehicle,CHAPARRAL,4,,,,4,2,1,2,1,2,1,1
Theft OF Vehicle,CHARLESWOOD,1,1,1,,1,,1,,,,1,
Theft OF Vehicle,CHINATOWN,,,,,,1,,1,,2,,
Theft OF Vehicle,CHINOOK PARK,,1,1,,,,,,,,1,1
Theft OF Vehicle,CHRISTIE PARK,,1,,,,,1,,,1,,
Theft OF Vehicle,CITADEL,,,1,1,,,,,1,,,1
Theft OF Vehicle,CITYSCAPE,2,1,3,3,2,1,,,1,2,,
Theft OF Vehicle,CLIFF BUNGALOW,2,,,3,,1,1,1,3,,3,1
Theft OF Vehicle,COACH HILL,,,2,,,,,1,,,,
Theft OF Vehicle,COLLINGWOOD,,,1,,,1,,1,1,,,
Theft OF Vehicle,COPPERFIELD,4,,1,,1,,3,1,1,1,5,5
Theft OF Vehicle,CORAL SPRINGS,1,2,,1,2,2,1,1,,1,,2
Theft OF Vehicle,CORNERSTONE,3,2,3,1,2,,4,4,,2,3,3
Theft OF Vehicle,COUGAR RIDGE,1,,1,,,1,,,2,,1,1
Theft OF Vehicle,COUNTRY HILLS,,1,,1,,,,1,,1,1,
Theft OF Vehicle,COUNTRY HILLS VILLAGE,1,1,,,1,,1,,3,2,,1
Theft OF Vehicle,COVENTRY HILLS,3,1,5,3,1,7,10,7,4,2,4,3
Theft OF Vehicle,CRANSTON,3,1,1,4,,2,3,2,3,4,2,3
Theft OF Vehicle,CRESCENT HEIGHTS,5,2,2,1,5,1,5,1,2,3,4,6
Theft OF Vehicle,CRESTMONT,,1,,,,,,,,,,
Theft OF Vehicle,CURRIE BARRACKS,,,,,,1,,,,,,1
Theft OF Vehicle,DALHOUSIE,2,3,1,1,3,,2,,2,1,1,1
Theft OF Vehicle,DEER RIDGE,,,,,1,,,,,3,3,7
Theft OF Vehicle,DEER RUN,,,,1,,,1,,,2,,3
Theft OF Vehicle,DEERFOOT BUSINESS CENTRE,,1,,,,4,1,,1,,,
Theft OF Vehicle,DIAMOND COVE,1,,,,,,,,,,,
Theft OF Vehicle,DISCOVERY RIDGE,,,,,,,,,1,,,1
Theft OF Vehicle,DOUGLASDALE/GLEN,1,1,3,,5,,1,1,,1,,1
Theft OF Vehicle,DOVER,5,9,6,3,4,4,5,4,7,3,4,4
Theft OF Vehicle,DOWNTOWN COMMERCIAL CORE,11,,3,9,5,11,5,4,3,3,3,2
Theft OF Vehicle,DOWNTOWN EAST VILLAGE,4,1,1,3,2,2,1,1,1,3,1,1
Theft OF Vehicle,DOWNTOWN WEST END,1,2,2,2,1,1,1,3,1,,,2
Theft OF Vehicle,EAGLE RIDGE,,,,,,,,,,,,
Theft OF Vehicle,EAST FAIRVIEW INDUSTRIAL,3,1,,,1,,3,,1,,,2
Theft OF Vehicle,EAST SHEPARD INDUSTRIAL,3,6,2,,1,4,1,2,3,3,3,4
Theft OF Vehicle,EASTFIELD,,,,,1,,,1,3,1,1,1
Theft OF Vehicle,EAU CLAIRE,,1,2,2,,1,,2,1,,,
Theft OF Vehicle,EDGEMONT,,1,1,,,,1,1,1,,1,
Theft OF Vehicle,ELBOW PARK,,,2,,,,,,,1,,
Theft OF Vehicle,ELBOYA,1,,,,,1,2,1,,1,,1
Theft OF Vehicle,ERIN WOODS,5,3,7,1,2,7,3,1,1,1,,
Theft OF Vehicle,ERLTON,,,1,,,,1,1,,,,1
Theft OF Vehicle,EVANSTON,2,1,,,1,,,1,1,2,,
Theft OF Vehicle,EVERGREEN,,1,,1,2,,1,,,,1,1
Theft OF Vehicle,FAIRVIEW,3,,2,1,,,2,1,2,2,,
Theft OF Vehicle,FAIRVIEW INDUSTRIAL,3,,,1,,1,1,,1,2,,1
Theft OF Vehicle,FALCONRIDGE,3,3,12,3,8,3,,5,1,1,1,4
Theft OF Vehicle,FISH CREEK PARK,,,,,1,,,,,,,
Theft OF Vehicle,FOOTHILLS,5,8,6,2,8,1,4,4,6,8,3,11
Theft OF Vehicle,FOREST HEIGHTS,6,8,5,6,8,6,2,1,2,3,3,2
Theft OF Vehicle,FOREST LAWN,1,8,2,3,7,9,7,12,9,8,9,7
Theft OF Vehicle,FOREST LAWN INDUSTRIAL,,2,1,2,1,1,3,6,1,4,4,3
Theft OF Vehicle,FRANKLIN,4,1,1,1,5,1,2,2,1,2,2,1
Theft OF Vehicle,GARRISON GREEN,,,,,,,1,,,,,
Theft OF Vehicle,GARRISON WOODS,,,,,,,,,,,,
Theft OF Vehicle,GLACIER RIDGE,,,,,,,,,,,,
Theft OF Vehicle,GLAMORGAN,1,,5,,,,3,5,3,1,,2
Theft OF Vehicle,GLENBROOK,,1,3,3,1,,,2,,1,,2
Theft OF Vehicle,GLENDALE,,,,,3,2,2,2,2,,1,
Theft OF Vehicle,GLENDEER BUSINESS PARK,,1,1,,,,,,,1,1,
Theft OF Vehicle,GLENMORE PARK,,,,,,,,,,,,
Theft OF Vehicle,GOLDEN TRIANGLE,,,2,,,,,,,,,
Theft OF Vehicle,GREAT PLAINS,,2,,,1,,,,,2,,1
Theft OF Vehicle,GREENVIEW,1,,1,,,,4,,1,,,
Theft OF Vehicle,GREENVIEW INDUSTRIAL PARK,2,1,4,2,,1,3,3,1,,,3
Theft OF Vehicle,GREENWOOD/GREENBRIAR,,,,,,,,,,1,,
Theft OF Vehicle,HAMPTONS,,1,1,,,1,,,,,,
Theft OF Vehicle,HARVEST HILLS,3,,5,,3,2,3,2,,,1,2
Theft OF Vehicle,HASKAYNE,,,,,,,,,,,,
Theft OF Vehicle,HAWKWOOD,,,2,,1,,,,,1,2,1
Theft OF Vehicle,HAYSBORO,1,2,2,,,1,,4,2,3,3,1
Theft OF Vehicle,HIDDEN VALLEY,3,2,,2,,,,,1,1,1,1
Theft OF Vehicle,HIGHFIELD,2,2,3,4,2,1,2,,,,1,
Theft OF Vehicle,HIGHLAND PARK,1,2,,2,1,1,,1,3,1,1,4
Theft OF Vehicle,HIGHWOOD,2,1,2,1,,1,,,,1,,
Theft OF Vehicle,HILLHURST,2,5,3,1,2,,4,4,2,1,4,1
Theft OF Vehicle,HOMESTEAD,,,,1,,1,,,,1,,
Theft OF Vehicle,HORIZON,4,10,5,6,4,1,3,4,2,6,4,8
Theft OF Vehicle,HOTCHKISS,,,,,,,,,,,,
Theft OF Vehicle,HOUNSFIELD HEIGHTS/BRIAR HILL,1,6,1,1,3,2,1,2,1,1,3,1
Theft OF Vehicle,HUNTINGTON HILLS,4,8,6,2,,10,2,4,4,4,3,4
Theft OF Vehicle,INGLEWOOD,2,5,2,2,2,2,1,2,1,1,1,2
Theft OF Vehicle,KELVIN GROVE,2,,1,,,,1,,,,1,
Theft OF Vehicle,KEYSTONE HILLS,,,,,,,,,,,,
Theft OF Vehicle,KILLARNEY/GLENGARRY,2,1,2,2,4,1,,2,1,1,,3
Theft OF Vehicle,KINCORA,,,3,1,,1,,,,,,1
Theft OF Vehicle,KINGSLAND,3,4,5,1,1,1,6,2,1,,,2
Theft OF Vehicle,LAKE BONAVISTA,5,1,1,5,1,,2,1,,1,1,3
Theft OF Vehicle,LAKEVIEW,1,,,,1,1,,1,3,2,2,
Theft OF Vehicle,LEGACY,1,1,,1,,3,,2,3,1,1,
Theft OF Vehicle,LINCOLN PARK,1,,,,,1,,1,4,2,1,
Theft OF Vehicle,LIVINGSTON,1,1,1,,2,,,4,1,1,1,
Theft OF Vehicle,LOWER MOUNT ROYAL,,1,1,,4,2,1,1,1,,,1
Theft OF Vehicle,MACEWAN GLEN,,,,,1,,1,,1,,,1
Theft OF Vehicle,MAHOGANY,2,1,,1,3,2,1,3,2,4,1,1
Theft OF Vehicle,MANCHESTER,,,2,,,2,1,,,,1,1
Theft OF Vehicle,MANCHESTER INDUSTRIAL,5,6,6,2,7,5,6,6,4,3,8,4
Theft OF Vehicle,MAPLE RIDGE,1,,,1,,,,,,1,,
Theft OF Vehicle,MARLBOROUGH,9,4,5,5,7,2,6,3,8,7,9,6
